rank_saa,playerID,name,role,team,IP,qualifying_IP,qualifying_seasons,W,L,SV,SO,G,GS,career_ERA,career_WHIP,ERA_plus,real_WAR,SAA_total,SAA_rate,z_era,z_whip,z_k9,z_wpct,z_sv,yr_min,yr_max,hof,is_nel_ranked
87,ruffire01,Red Ruffing,SP,NYA,4344.0,4321.0,21.0,273,225,16,1987,624,536,3.7976519337016574,1.3409300184162063,113.61246854430107,55.34,6.636501627506158,0.3071743405464548,0.259119328576908,0.38876161659747527,0.509598393935138,0.33303631991905003,-0.23322838517978606,1924,1947,True,False
88,tiantlu01,Luis Tiant,SP,BOS,3486.3333333333335,3456.666666666667,18.0,229,172,15,2416,573,484,3.304331198011282,1.1986805621952386,120.89386192837985,65.63,6.623947265829573,0.3832563509641025,0.2752560380213583,0.5551632654078794,0.6078431115055755,0.47631035265405436,-0.41179167725132954,1964,1982,False,False
89,hahnno01,Noodles Hahn,SP,CIN,2029.3333333333333,2029.3333333333333,8.0,130,94,0,917,243,231,2.545663600525624,1.131898817345598,135.7025443303853,45.46,6.619505206811532,0.6523822477146713,0.7218724484447697,0.930010183845362,0.9690447060528387,0.48656104690975294,-0.5170956095038005,1899,1906,False,False
90,shawkbo01,Bob Shawkey,SP,NYA,2937.0,2920.9999999999995,14.0,196,150,28,1360,488,334,3.0888661899897856,1.2734082397003745,116.63124599156404,46.59,6.596380958380126,0.45165223953304534,0.32542049405594387,0.2643457867933819,0.7686895776792044,0.4407404107967174,0.6232467162552943,1913,1927,False,False
91,adamsba01,Babe Adams,SP,PIT,2995.3333333333335,2870.3333333333335,14.0,194,140,15,1036,482,355,2.7552860004451367,1.0920320498553304,131.87898618137632,50.11,6.555045665293787,0.45674455918897605,0.5769450439172282,1.2404127677429284,-0.446650541866718,0.5594168633990049,-0.20148158032520555,1906,1926,False,False
92,griffcl01,Clark Griffith,SP,CHN,3385.6666666666665,3349.6666666666665,14.0,237,146,8,955,452,372,3.309540218568475,1.3122969380722656,126.2248582023693,59.44,6.521543713614887,0.3893846380902509,0.5050056282442323,0.6190292444906588,-0.20371866344821798,0.7865581271590704,-0.06326606311280068,1891,1914,True,False
93,maysca01,Carl Mays,SP,BOS,3021.3333333333335,3021.333333333333,15.0,207,126,31,862,490,325,2.91626213592233,1.2067519858781994,123.93056763108038,43.67,6.520426433812484,0.4316257568719649,0.5920992785076817,0.6796050376028798,-0.5663176946261412,0.8091650011402759,0.6513021654149757,1915,1929,False,False
94,buffich01,Charlie Buffinton,SP,BSN,3404.0,3404.0,11.0,233,152,3,1700,414,396,2.9612220916568743,1.2338425381903644,119.69526177335732,60.73,6.481615677268751,0.38082348280074924,0.3480998011065531,0.24536122468534002,0.4980648526987663,0.6355784639095797,0.0572956303110662,1882,1892,False,False
95,saberbr01,Bret Saberhagen,SP,KCA,2562.6666666666665,2521.666666666667,14.0,167,117,1,1715,399,371,3.3433922996878254,1.1406087408949013,130.7336825515122,58.93,6.4429819685388345,0.511009805832558,0.5952132348550339,1.0930766283396083,0.09682046747299887,0.5575739743040093,-0.4194154832150427,1984,2001,False,False
96,willivi01,Vic Willis,SP,BSN,3996.0,3995.9999999999995,13.0,249,205,11,1651,513,471,2.6283783783783785,1.2094594594594594,120.83945775215409,67.7,6.439998720686299,0.32232225829260763,0.3380077234127693,0.23789362663590552,0.383088749256982,0.27414192832779766,0.46900785263483,1898,1910,True,False
97,candejo01,John Candelaria,SP,PIT,2525.6666666666665,2447.0,16.0,177,122,29,1673,600,356,3.3317935858519205,1.1842417843473672,119.10411916994782,39.91,6.430078943946167,0.5255479316670345,0.4869603706429227,0.8581421606837287,0.4363180883289953,0.6846232919538862,-0.3370515693154375,1975,1993,False,False
98,richajr01,J. R. Richard,SP,HOU,1606.0,1579.0,8.0,107,71,0,1493,238,221,3.149439601494396,1.2434620174346203,113.75846124754366,21.490000000000002,6.408927056929643,0.8117703681988148,0.610155743029899,0.5491048065453785,2.2648850413191437,0.606114411371193,-0.5224465973307216,1971,1980,False,False
99,covelst01,Stan Coveleski,SP,CLE,3082.0,3046.666666666667,12.0,215,142,21,981,450,385,2.890979883192732,1.2514600908500972,132.77646048108366,66.91,6.3709769385761,0.418226057236943,0.651588226934411,0.47296050258484734,-0.2535188859037031,0.6491258022907441,0.5796749157972019,1912,1928,True,False
100,reulbed01,Ed Reulbach,SP,CHN,2632.3333333333335,2610.0000000000005,12.0,182,106,13,1137,399,300,2.2839052804862603,1.143092313536786,131.82754773269562,37.97,6.2153689762606446,0.47627348477093046,0.6195185090769793,0.506229892395919,0.02761222339500526,0.8674454945293921,0.1582484081782641,1905,1917,False,False
101,whitedo01,Doc White,SP,CHA,3041.0,3040.9999999999995,13.0,189,156,5,1384,427,363,2.3913186451825057,1.1206839855310753,117.4026392938759,43.82,6.197789790168244,0.407615244338589,0.5418838350112782,0.6803626742376342,0.35907258444713386,0.2710335232966163,-0.2396760452238918,1901,1913,False,False
102,suttebr01,Bruce Sutter,RP,CHN,1042.0,1023.3333333333334,11.0,68,71,300,861,661,0,2.833013435700576,1.1401151631477926,159.60535393695665,24.42,6.177180089087795,1.207266466922696,0.9793184262253181,1.071202760871154,1.5838211782646967,-0.09475410333215195,3.9682275516206875,1976,1988,True,False
103,oswalro01,Roy Oswalt,SP,HOU,2245.3333333333335,2213.0,12.0,163,102,0,1852,365,341,3.35896674584323,1.2109560570071258,134.03161577377492,49.910000000000004,6.124718539421337,0.5535217839513185,0.7346958358550388,0.7159090968787225,0.3513169920096457,0.7787061677001621,-0.3513408117408372,2001,2013,False,False
104,brechha01,Harry Brecheen,SP,SLN,1907.6666666666667,1904.3333333333333,11.0,133,92,18,901,318,240,2.9156037043508647,1.188362746811113,136.06163805843087,41.29,6.120542418761318,0.6428015843264121,0.7924979585761626,1.009503036741808,0.31813705501182227,0.6114808495639082,0.06377754581772992,1940,1953,False,False
105,tanneje01,Jesse Tannehill,SP,PIT,2759.3333333333335,2705.0,12.0,197,117,7,944,359,321,2.798502053636144,1.1857936699685914,117.3082817141236,38.94,6.108885013246283,0.451673568447045,0.4242102906830396,0.635613378771201,-0.05218419375943336,0.8573626710155654,0.25681955632258346,1894,1911,False,False
106,greinza01,Zack Greinke,SP,KCA,3389.3333333333335,3383.0,19.0,225,156,1,2979,586,541,3.4918371361132965,1.1710267505900864,130.16028339212187,72.37,6.001973676507559,0.35483143224992963,0.44130894327829845,0.6194432044058277,0.09320443999818469,0.5302195548954863,-0.3510700257733527,2004,2023,False,False
107,bondto01,Tommy Bond,SP,BSN,3628.6666666666665,3591.0,8.0,234,163,0,972,417,408,2.13797538122359,1.0907587727356238,120.01958324794597,60.98,5.964718582310334,0.3322037639827532,0.3732002774903142,0.4475780419689672,0.3114652443490277,0.49507515365907623,-0.34663663233753017,1874,1884,False,False
108,truckvi01,Virgil Trucks,SP,DET,2682.3333333333335,2674.9999999999995,15.0,177,135,30,1534,517,328,3.385485274015161,1.3063253386355163,120.53455680003961,42.31,5.91786323360585,0.44245706419483,0.3693639718838851,0.3360576858056283,0.9213864649614056,0.4054635624992514,0.0026498141463518845,1941,1958,False,False
109,hoytwa01,Waite Hoyt,SP,NYA,3762.333333333333,3745.0,19.0,237,182,52,1206,674,423,3.5881988127934794,1.339594223442899,115.42992337207816,54.14,5.91116839573644,0.31568322540648547,0.3949739456000822,0.36718404926198994,-0.28722927246005925,0.41537482470737425,0.9951461624150437,1918,1938,True,False
110,coopemo01,Mort Cooper,SP,SLN,1840.6666666666667,1817.0,9.0,128,75,14,913,294,239,2.953277797899312,1.2136906917783412,134.4285415325636,31.93,5.90542628280775,0.6500194037212713,0.6449977081472091,0.7738970805670987,0.6141947868676286,0.8236198624021065,0.07732776688747202,1938,1947,False,False
111,smithle02,Lee Smith,RP,CHN,1289.3333333333333,1207.6666666666665,15.0,71,92,478,1251,1022,6,3.0294725956566704,1.2556876938986556,139.1833883484386,29.33,5.88844598055363,0.9751773636025886,0.8539701637415319,0.48539391646559527,1.9480136255239728,-0.3933019573831009,3.2939400992263232,1980,1997,True,False
112,derripa01,Paul Derringer,SP,CIN,3645.0,3644.9999999999995,15.0,223,212,29,1507,579,445,3.4592592592592593,1.2820301783264747,109.12127846870689,38.97,5.7851543958523575,0.31742959648023916,0.412698983774874,0.5767528670176717,0.11846373111791814,0.08464230853347163,0.2944542585182471,1931,1945,False,False
113,hamelco01,Cole Hamels,SP,PHI,2698.0,2694.6666666666665,14.0,163,122,0,2560,423,422,3.4258710155670866,1.1827279466271312,126.04527339346755,57.94,5.687648898430198,0.42214118494039077,0.4839165778667862,0.5920249963015394,0.5109304428105635,0.43324503708856354,-0.3567930458151622,2006,2020,False,False
114,kingsi01,Silver King,SP,SL4,3180.6666666666665,3141.6666666666665,9.0,203,152,6,1222,397,370,3.180465311255502,1.2780339551456719,132.51396588875232,50.12,5.68597132922981,0.36197164960614175,0.42041846795013693,0.451744414427107,0.09806046987185572,0.4602603223324137,0.32266770570976827,1886,1897,False,False
115,leonadu01,Dutch Leonard,SP,BOS,2192.0,2192.0,11.0,139,113,13,1160,331,272,2.759124087591241,1.2253649635036497,128.61680809648087,37.8,5.671168957798833,0.5174424231568279,0.4311254738200828,0.2902418280098001,1.2868028543295011,0.35230227238853745,0.09279572355749267,1913,1925,False,False
116,chesbja01,Jack Chesbro,SP,NYA,2896.6666666666665,2896.666666666666,11.0,198,132,5,1265,392,332,2.6844649021864213,1.1520138089758343,115.83645639312033,42.73,5.671111126487074,0.39156118249623073,0.2152051543600956,0.502362699630419,0.4187293688602213,0.6469703314202221,-0.009707210574867522,1899,1909,True,False
117,luquedo01,Dolf Luque,SP,CIN,3220.3333333333335,3203.0000000000005,17.0,194,179,28,1130,550,365,3.24469516613187,1.288375944519201,122.92998860139059,43.85,5.656078312020307,0.3531737940693292,0.6487519792609978,0.5845017384460083,0.02803706244665989,0.17407467199730164,0.04438017753785261,1914,1935,False,False
118,wiltsho01,Hooks Wiltse,SP,NY1,2112.3333333333335,2074.3333333333335,11.0,139,90,33,965,357,225,2.471200883698911,1.131450213034559,115.179648762526,28.240000000000002,5.6213594900502715,0.5419919161224752,0.24602853659801405,0.469982101700142,0.24782979857473814,0.688924955167808,1.7032954073943143,1904,1915,False,False
119,donovbi01,Bill Donovan,SP,DET,2964.6666666666665,2858.0,12.0,185,139,8,1552,378,327,2.6896784348999327,1.2446593208904881,109.11226814249063,44.82,5.593076885396924,0.391397962589008,0.2794731767865402,-0.03764471530744095,1.0372092852244459,0.5011103560987415,0.2327691895459556,1898,1918,False,False
120,bluevi01,Vida Blue,SP,OAK,3343.3333333333335,3304.666666666667,16.0,209,161,2,2175,502,473,3.2653040877367894,1.2334995014955135,116.53379904680828,44.88,5.529677308172734,0.3346587033390801,0.3985699182923731,0.46062669569604814,0.4995287792307128,0.37261130168930884,-0.499664093669356,1969,1986,False,False
121,strasst01,Stephen Strasburg,SP,WAS,1470.0,1414.6666666666667,9.0,113,62,0,1723,247,247,3.2448979591836733,1.0959183673469388,131.43495769346805,30.98,5.5084428955931575,0.7787619550791456,0.6141666798782708,0.9091402507391366,1.277488636257391,0.8937408028963417,-0.36310665405952774,2010,2022,False,False
122,hutchbi01,Bill Hutchison,SP,CHN,3079.3333333333335,3062.333333333333,8.0,182,163,4,1235,376,346,3.5890885473046112,1.3821173414158907,115.65553075025605,41.160000000000004,5.508327317379539,0.35974707635002984,0.3141605284837547,0.3858763126391413,0.49291261421801424,0.19648638572479585,0.4685806608074376,1884,1897,False,False
123,ramseto01,Toad Ramsey,SP,LS2,2100.6666666666665,2100.6666666666665,6.0,113,124,0,1515,248,241,3.2946683592510317,1.243414788955887,122.26676476710894,21.04,5.501535845032668,0.5237895123801334,0.17775451130173156,0.3311753878356341,2.3645815941963693,-0.21300719364205972,-0.3375784251506993,1885,1890,False,False
124,brownra99,Ray Brown,SP,HG,1485.6666666666667,1485.6666666666667,14.0,122,45,15,711,218,160,3.180390397128113,1.231097150549697,156.65338801524575,32.269999999999996,5.496497898819882,0.7399368946134012,0.6021996260860148,0.7986913288629766,0.5473607663046137,1.4258761934873958,-0.04933236082248736,1931,1945,True,True
125,bellwi01,William Bell,SP,KCM,1432.3333333333335,1365.6666666666665,12.0,113,52,10,626,218,155,3.3490807540144285,1.1819874330928553,143.91002751077082,31.62,5.485817073959117,0.8033903452222283,0.6960037264033607,1.2171788453561554,0.5818097813534219,1.1389383475452342,-0.1905492349738181,1923,1937,False,True
126,mcdowsa01,Sam McDowell,SP,CLE,2492.3333333333335,2451.3333333333335,13.0,141,134,14,2453,425,346,3.174134010966965,1.3080112344523203,120.96396296976688,43.13999999999999,5.4429788033043955,0.4440831223800159,0.27747825204608856,-0.21355710604386566,2.200352479540796,0.12122092632037156,-0.3621184529277348,1961,1975,False,False
127,lemonbo01,Bob Lemon,SP,CLE,2850.0,2824.666666666667,12.0,207,128,22,1277,460,350,3.2336842105263157,1.3368421052631578,121.72684681850237,37.53,5.399637766399698,0.3823203516450104,0.6524365143111539,0.31138069716736744,-0.03754552509002708,0.7278434537811569,0.03306463037154097,1946,1958,True,False
128,sabatcc01,CC Sabathia,SP,NYA,3577.3333333333335,3577.333333333333,19.0,251,161,0,3093,561,560,3.736023108460678,1.2587588520313082,121.60950943424076,61.75,5.3956684954316945,0.30165869337113466,0.2742253556525781,0.3026873011573003,0.3151992476069511,0.649637451805998,-0.3553681071392487,2001,2019,True,False
129,newcodo01,Don Newcombe,SP,BRO,2247.0,2209.9999999999995,11.0,153,96,7,1185,359,305,3.568758344459279,1.2073876279483755,117.08790116185516,30.35,5.384007271645124,0.48724047707195706,0.3422895520399091,0.9242848461345876,0.3465742644211205,0.7128552815877646,-0.41289031673444326,1944,1960,False,True
130,allenjo02,Johnny Allen,SP,CLE,1950.3333333333333,1950.3333333333333,13.0,142,75,18,1070,352,241,3.7516663818150744,1.3264399247991796,117.74359986379626,27.87,5.38292298037994,0.5520003056277499,0.19866908326494875,0.3974186830460416,1.0493794684398468,0.97027323436181,-0.009521765103292971,1932,1944,False,False
131,priceda01,David Price,SP,TBA,2143.6666666666665,2129.666666666667,13.0,157,82,3,2076,400,322,3.3167470066863634,1.1624941688695383,127.10546602043462,40.35,5.3714915096921265,0.5044443427477344,0.4986711257758222,0.590663315803223,0.4605648342189015,0.8687328311225957,-0.3513676864373809,2008,2022,False,False
132,haddiha01,Harvey Haddix,SP,SLN,2235.0,2201.333333333333,13.0,136,113,21,1575,453,285,3.628187919463087,1.232662192393736,110.86137499631985,29.87,5.360277590314424,0.48700280953795505,0.1775417729934688,0.6650072813696327,1.1975593796071637,0.29898284408635617,-0.28168311219038766,1952,1965,False,False
133,faberre01,Red Faber,SP,CHA,4086.666666666667,4086.666666666667,20.0,254,213,28,1471,669,483,3.1492659053833605,1.3015497553017943,123.2443458378163,67.39,5.359284381117311,0.2622814542145503,0.5321879906286193,0.2761464870469739,-0.01410496546349787,0.3002412566450674,0.029705765593380302,1914,1933,True,False
134,niekrph01,Phil Niekro,SP,ATL,5404.333333333333,5389.333333333333,23.0,318,274,29,3342,864,716,3.350644544501326,1.268056497872078,119.65797934957814,96.96,5.327251126238736,0.19769610809891408,0.3129542372984742,0.25665721798931507,0.17626919882765826,0.2651877626602254,-0.3299814802061005,1964,1987,True,False
135,malonpa02,Pat Malone,SP,CHN,1915.0,1915.0000000000002,10.0,134,92,26,1024,357,220,3.7362924281984333,1.3780678851174935,113.07431555170622,19.849999999999998,5.311667208867163,0.5547433116310352,0.3828509921331373,0.26071010616342993,1.1419114666890575,0.6064861364056853,0.4417351643794478,1928,1937,False,False
136,marquru01,Rube Marquard,SP,NY1,3306.666666666667,3265.666666666667,16.0,201,177,19,1593,536,404,3.075604838709677,1.2371975806451612,109.22703482325093,34.7,5.28260218118972,0.3235236611936135,0.10610919555840514,0.3463875034557523,0.7826235266075939,0.2399486345996716,0.05885054198620977,1908,1925,True,False
137,hunteca01,Catfish Hunter,SP,OAK,3449.3333333333335,3449.3333333333335,15.0,224,166,1,2012,500,476,3.2562814070351758,1.1341321994588325,108.85300235946002,36.3,5.280419701995368,0.3061704504442617,0.257181203965884,0.8933511760221605,-0.1258419622555071,0.48348451829728156,-0.5299115576110428,1965,1979,True,False
138,hershor01,Orel Hershiser,SP,LAN,3130.3333333333335,3072.3333333333335,15.0,204,150,5,2014,510,466,3.4817378340964753,1.2605686295389202,118.84031630293289,51.35,5.275193637827674,0.3433998245303899,0.6003405204835232,0.547730267100629,-0.08591304919054553,0.5584768400047337,-0.3813063052848586,1983,2000,False,False
139,coopewi01,Wilbur Cooper,SP,PIT,3480.0,3441.9999999999995,14.0,216,178,14,1252,517,408,2.893965517241379,1.2264367816091954,119.90393352742984,48.67,5.235620364383171,0.304219660917093,0.5361499659214783,0.5260456594031835,-0.06508471093709514,0.2952738910583772,-0.07367081438328923,1912,1926,False,False
140,hernafe02,Felix Hernandez,SP,SEA,2729.6666666666665,2729.666666666666,15.0,169,136,0,2524,419,418,3.4190987910611796,1.2060080595921359,125.93298543339479,49.93,5.222672137461736,0.3826600662446016,0.49105429153191626,0.5013210994774464,0.4795920352655197,0.37116407604166196,-0.3558500376917549,2005,2019,False,False
141,mungova01,Van Mungo,SP,BRO,2113.0,2021.6666666666667,10.0,120,115,16,1242,364,259,3.471367723615712,1.3369616658778987,113.23234360237552,30.75,5.203429995953947,0.5147663639855512,0.46452576412414615,0.39513795504136173,1.3865822658570603,0.0063227566039400895,0.21269429701974027,1931,1945,False,False
142,sotoma01,Mario Soto,SP,CIN,1730.3333333333335,1643.3333333333335,9.0,100,92,4,1449,297,224,3.4692737430167595,1.1858986707763435,112.04979414202262,26.81,5.201581035134826,0.6330524586370985,0.3652031366170962,0.9351968563659877,1.6133109663537442,0.13930281423676671,-0.4257029572677474,1977,1988,False,False
143,carutbo01,Bob Caruthers,SP,SL4,2828.6666666666665,2828.6666666666665,9.0,218,99,3,900,340,310,2.834904548668395,1.1577893000235684,127.3632034370522,44.69,5.1544197810414865,0.3644416531492921,0.5171712101108168,0.7179010479112483,-0.8392130751788238,1.1222117613182963,-0.009261485841188308,1884,1892,False,False
144,amesre01,Red Ames,SP,NY1,3198.0,3184.0,16.0,183,167,36,1702,533,368,2.628517823639775,1.2288930581613509,111.90734819221997,28.4,5.126039368003587,0.32198739748766253,0.14865509198985769,-0.0607826140473412,0.9138703909497274,0.1482119016082775,0.8760281949043237,1903,1919,False,False
145,overaor01,Orval Overall,SP,CHN,1535.3333333333333,1535.3333333333335,7.0,108,71,12,935,218,182,2.2333912288319584,1.1613113330438558,131.10701654163157,21.83,5.122541095211725,0.6672871596020483,0.44223510673242894,0.09699089798880967,1.536812343199566,0.6758155167476632,0.8995508643229266,1905,1913,False,False
146,coopean99,Andy Cooper,SP,DS,1496.0,1456.666666666667,12.0,109,61,30,626,275,163,3.675802139037433,1.1938502673796791,127.74737164676023,26.63,5.096117132455443,0.6996957161266054,0.3113116457925738,1.109310110800746,0.39865186444362233,0.8224765857357119,1.0028520060906245,1920,1939,True,True
147,lolicmi01,Mickey Lolich,SP,DET,3638.3333333333335,3603.6666666666665,15.0,217,191,11,2832,586,496,3.4383875400824553,1.2272102611085662,106.89527226158512,47.89,5.086332650804569,0.28228652210551675,-0.009867883015198602,0.29787000702976585,1.0548893034968538,0.22671403271491328,-0.4330781671059446,1963,1979,False,False
148,ferguch01,Charlie Ferguson,SP,PHI,1514.6666666666667,1514.6666666666667,4.0,99,64,4,728,183,170,2.673855633802817,1.1170774647887323,126.04269968193391,25.619999999999997,5.072057683039411,0.6697259264576687,0.5338920274063885,0.5729823495835018,0.19986327358711564,0.6586807675375719,2.212985239852586,1884,1887,False,False
149,tesreje01,Jeff Tesreau,SP,NY1,1679.0,1679.0,7.0,115,72,9,880,247,206,2.428231089934485,1.1447290053603336,118.79298105805954,22.44,4.992930628260092,0.5947505215318751,0.46311660715413566,0.5809641849051421,0.8897027356584444,0.7460853452800001,0.06572707329366623,1912,1918,False,False
150,mccorji01,Jim McCormick,SP,CL2,4275.666666666667,4275.666666666666,10.0,265,214,1,1704,492,485,2.431199812894675,1.1322210961253605,123.14844666877173,75.99000000000001,4.982771168647746,0.23307575436100786,0.4198406870438638,0.26279645663967227,0.17919304376243134,0.22716104099386575,-0.18854348511135605,1878,1887,False,False
