playerID,yearID,z_AVG,z_ISO,z_BB,z_SB,z_DEF,PA
aloufe01,1973,-1.0860469884937223,-0.7538988040859168,-1.6835563045187727,-0.8146962096955715,-0.4324538718551945,343.0
alouma01,1961,1.3107707886165767,-0.13972512112666804,-0.8124857117885075,0.30219475730301065,-0.822777675132772,217.0
alouma01,1962,0.728546593640802,-0.8686208945584937,-0.7792033558677119,0.1624751623294698,-0.7050541926271453,213.0
alouma01,1964,0.051104875776866156,-1.6222352591547708,-1.361554849925286,0.5868830673289946,-0.12046541922273142,267.0
alouma01,1965,-0.8383155165620153,-1.1818097849717257,-1.1926175139663913,0.9473294756509216,-0.6240423010187484,351.0
alouma01,1966,2.7548347107864437,-0.9931287956115485,-1.2374975741685392,1.650270355456155,0.40066336211733616,578.0
alouma01,1967,2.442515442090028,-0.921988616259971,-1.4146992818902717,1.0617431136405757,-0.04794405410087985,584.0
alouma01,1968,2.673965639888368,-0.9438694498861259,-1.1553651619273377,0.9067181986191755,0.47758082878621305,598.0
alouma01,1969,2.1496061623989817,-0.877908538191934,-1.097176360152221,0.8901796002424215,0.1179606351248998,746.0
alouma01,1970,0.9258506875481769,-1.3727221493531374,-1.4974022542886696,0.7468612526979916,-0.4080667560434396,718.0
alouma01,1971,1.7029432588394766,-0.4809390503696168,-1.0963061551327407,1.0247446397024376,0.07492214735372854,660.0
alouma01,1972,1.6530530968042498,-0.8892668817275127,-0.8235152609827162,0.4636694167959179,-0.8446077221291249,567.0
alouma01,1973,0.9736460232239181,-1.1917589956598094,-1.0103507977107198,-0.31948515448577514,-1.114930352226383,550.0
aloumo01,1992,0.7045458269757496,0.8693646504598292,-0.6533359510525439,0.8887033080180515,-1.0306283567551946,377.0
aloumo01,1993,0.4605328290629769,0.8807246845288734,-0.5581763494030912,0.522949586688716,-0.9286820945258678,535.0
aloumo01,1994,1.9990905451945302,1.3950435622678277,-0.12102499904633823,-0.21498790834011725,-1.2506342287664656,471.0
aloumo01,1995,-0.010806343500762216,0.44618578441100476,-0.5326048632023607,-0.44543495394378146,-1.7301766090529935,386.0
aloumo01,1996,0.11570392498888124,0.1531666873851063,-0.3318341759009322,-0.231858871019791,-1.0753257760039312,598.0
aloumo01,1997,0.6411221212467862,0.6745982231069044,0.5638614223805458,-0.2845500172265538,-1.8908884367429721,619.0
aloumo01,1998,1.2017393485741927,1.6574886169846776,0.9501306351890005,-0.15185793708052586,-2.6645810749857612,679.0
aloumo01,2000,2.438133946210739,1.335383579710384,0.011180248048480572,-0.5715986337577602,-2.025583740615542,517.0
aloumo01,2001,1.9668768706349185,0.753476437754704,0.27499186637762457,-0.5049875948408193,-2.1134070692440203,581.0
aloumo01,2002,0.2544267200145235,-0.31928608624916355,-0.08828307826030508,-0.016215025500879294,-1.6760834186615396,534.0
aloumo01,2003,0.3228342328882043,0.25592070641841685,0.2926195351637439,-0.6097728305649481,-2.6015412470163435,638.0
aloumo01,2004,0.6987734167682526,1.550997005678316,0.29626451581349206,-0.6102294394239165,-2.3431411984667614,675.0
aloumo01,2005,1.9221183975047618,0.6036805421411329,0.9386381293179016,-0.24369027924925257,-0.7623444329290037,490.0
